,value__bpm,value__confidence
2021-12-03 20:34:35,104.0,1.0
2021-12-03 20:34:40,,
2021-12-03 20:34:45,105.0,1.0
2021-12-03 20:34:50,108.0,1.0
2021-12-03 20:34:55,110.0,1.0
2021-12-03 20:35:00,,
2021-12-03 20:35:05,114.0,1.0
2021-12-03 20:35:10,129.0,1.0
2021-12-03 20:35:15,128.0,1.0
2021-12-03 20:35:20,132.0,1.0
2021-12-03 20:35:25,131.0,1.0
2021-12-03 20:35:30,133.0,1.0
2021-12-03 20:35:35,134.0,1.0
2021-12-03 20:35:40,,
2021-12-03 20:35:45,136.0,1.0
2021-12-03 20:35:50,138.0,1.0
2021-12-03 20:35:55,134.0,1.0
2021-12-03 20:36:00,139.0,1.0
2021-12-03 20:36:05,140.0,1.0
2021-12-03 20:36:10,139.0,1.0
2021-12-03 20:36:15,138.0,1.0
2021-12-03 20:36:20,135.0,1.0
2021-12-03 20:36:25,134.0,1.0
2021-12-03 20:36:30,132.0,1.0
2021-12-03 20:36:35,129.0,1.0
2021-12-03 20:36:40,128.0,1.0
2021-12-03 20:36:45,127.0,1.0
2021-12-03 20:36:50,126.0,1.0
2021-12-03 20:36:55,132.0,1.0
2021-12-03 20:37:00,136.0,1.0
2021-12-03 20:37:05,135.0,1.0
2021-12-03 20:37:10,138.0,1.0
2021-12-03 20:37:15,,
2021-12-03 20:37:20,,
2021-12-03 20:37:25,139.0,1.0
2021-12-03 20:37:30,135.0,1.0
2021-12-03 20:37:35,130.0,1.0
2021-12-03 20:37:40,128.0,1.0
2021-12-03 20:37:45,127.0,1.0
2021-12-03 20:37:50,125.0,1.0
2021-12-03 20:37:55,,
2021-12-03 20:38:00,123.0,1.0
2021-12-03 20:38:05,126.0,1.0
2021-12-03 20:38:10,,
2021-12-03 20:38:15,,
2021-12-03 20:38:20,125.0,1.0
2021-12-03 20:38:25,124.0,1.0
2021-12-03 20:38:30,121.0,1.0
2021-12-03 20:38:35,106.0,1.0
2021-12-03 20:38:40,103.0,1.0
2021-12-03 20:38:45,99.0,1.0
2021-12-03 20:38:50,97.0,1.0
2021-12-03 20:38:55,93.0,1.0
2021-12-03 20:39:00,91.0,1.0
2021-12-03 20:39:05,90.0,1.0
2021-12-03 20:39:10,88.0,1.0
2021-12-03 20:39:15,86.0,1.0
2021-12-03 20:39:20,,
2021-12-03 20:39:25,84.0,1.0
2021-12-03 20:39:30,85.0,1.0
2021-12-03 20:39:35,88.0,1.0
2021-12-03 20:39:40,92.0,1.0
2021-12-03 20:39:45,91.0,1.0
2021-12-03 20:39:50,91.0,1.0
2021-12-03 20:39:55,89.0,1.0
2021-12-03 20:40:00,,
2021-12-03 20:40:05,,
2021-12-03 20:40:10,90.0,1.0
2021-12-03 20:40:15,92.0,1.0
2021-12-03 20:40:20,96.0,1.0
2021-12-03 20:40:25,97.0,1.0
2021-12-03 20:40:30,99.0,1.0
2021-12-03 20:40:35,100.0,1.0
2021-12-03 20:40:40,101.0,1.0
2021-12-03 20:40:45,,
2021-12-03 20:40:50,99.0,1.0
2021-12-03 20:40:55,,
2021-12-03 20:41:00,97.0,1.0
2021-12-03 20:41:05,96.0,1.0
2021-12-03 20:41:10,95.0,1.0
2021-12-03 20:41:15,,
2021-12-03 20:41:20,98.0,1.0
2021-12-03 20:41:25,100.0,1.0
2021-12-03 20:41:30,99.0,2.0
2021-12-03 20:41:35,,
2021-12-03 20:41:40,100.0,2.0
2021-12-03 20:41:45,100.0,1.0
2021-12-03 20:41:50,99.0,1.0
2021-12-03 20:41:55,97.0,1.0
2021-12-03 20:42:00,,
2021-12-03 20:42:05,98.0,1.0
2021-12-03 20:42:10,,
2021-12-03 20:42:15,,
2021-12-03 20:42:20,100.0,1.0
2021-12-03 20:42:25,101.0,1.0
2021-12-03 20:42:30,,
2021-12-03 20:42:35,102.0,1.0
2021-12-03 20:42:40,104.0,1.0
2021-12-03 20:42:45,98.0,1.0
2021-12-03 20:42:50,101.0,1.0
2021-12-03 20:42:55,109.0,1.0
2021-12-03 20:43:00,106.0,1.0
2021-12-03 20:43:05,108.0,1.0
2021-12-03 20:43:10,,
2021-12-03 20:43:15,106.0,1.0
2021-12-03 20:43:20,104.0,1.0
2021-12-03 20:43:25,102.0,1.0
2021-12-03 20:43:30,105.0,1.0
2021-12-03 20:43:35,112.0,1.0
2021-12-03 20:43:40,,
2021-12-03 20:43:45,111.0,1.0
2021-12-03 20:43:50,109.0,1.0
2021-12-03 20:43:55,,
2021-12-03 20:44:00,106.0,1.0
2021-12-03 20:44:05,107.0,1.0
2021-12-03 20:44:10,109.0,1.0
2021-12-03 20:44:15,116.0,1.0
2021-12-03 20:44:20,113.0,2.0
2021-12-03 20:44:25,111.0,1.0
2021-12-03 20:44:30,109.0,1.0
2021-12-03 20:44:35,105.0,1.0
2021-12-03 20:44:40,109.0,1.0
2021-12-03 20:44:45,110.0,1.0
2021-12-03 20:44:50,,
2021-12-03 20:44:55,111.0,2.0
2021-12-03 20:45:00,109.0,2.0
2021-12-03 20:45:05,106.0,1.0
2021-12-03 20:45:10,104.0,1.0
2021-12-03 20:45:15,106.0,1.0
2021-12-03 20:45:20,105.0,1.0
2021-12-03 20:45:25,107.0,1.0
2021-12-03 20:45:30,108.0,1.0
2021-12-03 20:45:35,,
2021-12-03 20:45:40,106.0,1.0
2021-12-03 20:45:45,105.0,1.0
2021-12-03 20:45:50,,
2021-12-03 20:45:55,104.0,1.0
2021-12-03 20:46:00,105.0,2.0
2021-12-03 20:46:05,,
2021-12-03 20:46:10,105.0,1.0
2021-12-03 20:46:15,,
2021-12-03 20:46:20,102.0,1.0
2021-12-03 20:46:25,103.0,1.0
2021-12-03 20:46:30,102.0,2.0
2021-12-03 20:46:35,101.0,1.0
2021-12-03 20:46:40,,
2021-12-03 20:46:45,100.0,1.0
2021-12-03 20:46:50,,
2021-12-03 20:46:55,,
2021-12-03 20:47:00,101.0,1.0
2021-12-03 20:47:05,,
2021-12-03 20:47:10,101.0,2.0
2021-12-03 20:47:15,102.0,2.0
2021-12-03 20:47:20,,
2021-12-03 20:47:25,100.0,2.0
2021-12-03 20:47:30,98.0,2.0
2021-12-03 20:47:35,,
2021-12-03 20:47:40,101.0,2.0
2021-12-03 20:47:45,102.0,2.0
2021-12-03 20:47:50,,
2021-12-03 20:47:55,,
2021-12-03 20:48:00,102.0,1.0
2021-12-03 20:48:05,101.0,1.0
2021-12-03 20:48:10,100.0,1.0
2021-12-03 20:48:15,,
2021-12-03 20:48:20,98.0,1.0
2021-12-03 20:48:25,,
2021-12-03 20:48:30,97.0,1.0
2021-12-03 20:48:35,,
2021-12-03 20:48:40,,
2021-12-03 20:48:45,96.0,2.0
2021-12-03 20:48:50,95.0,1.0
2021-12-03 20:48:55,97.0,1.0
2021-12-03 20:49:00,98.0,2.0
2021-12-03 20:49:05,100.0,1.0
2021-12-03 20:49:10,98.0,1.0
2021-12-03 20:49:15,,
2021-12-03 20:49:20,,
2021-12-03 20:49:25,99.0,1.0
2021-12-03 20:49:30,96.0,1.0
2021-12-03 20:49:35,,
2021-12-03 20:49:40,97.0,1.0
2021-12-03 20:49:45,100.0,1.0
2021-12-03 20:49:50,98.0,1.0
2021-12-03 20:49:55,100.0,1.0
2021-12-03 20:50:00,99.0,1.0
2021-12-03 20:50:05,,
2021-12-03 20:50:10,,
2021-12-03 20:50:15,100.0,1.0
2021-12-03 20:50:20,99.0,1.0
2021-12-03 20:50:25,,
2021-12-03 20:50:30,,
2021-12-03 20:50:35,100.0,1.0
2021-12-03 20:50:40,99.0,1.0
2021-12-03 20:50:45,100.0,1.0
2021-12-03 20:50:50,101.0,1.0
2021-12-03 20:50:55,102.0,1.0
2021-12-03 20:51:00,103.0,1.0
2021-12-03 20:51:05,101.0,1.0
2021-12-03 20:51:10,,
2021-12-03 20:51:15,97.0,1.0
2021-12-03 20:51:20,,
2021-12-03 20:51:25,94.0,1.0
2021-12-03 20:51:30,95.0,1.0
2021-12-03 20:51:35,94.0,1.0
2021-12-03 20:51:40,95.0,1.0
2021-12-03 20:51:45,96.0,1.0
2021-12-03 20:51:50,95.0,1.0
2021-12-03 20:51:55,,
2021-12-03 20:52:00,93.0,1.0
2021-12-03 20:52:05,,
2021-12-03 20:52:10,94.0,1.0
2021-12-03 20:52:15,95.0,1.0
2021-12-03 20:52:20,,
2021-12-03 20:52:25,94.0,1.0
2021-12-03 20:52:30,95.0,1.0
2021-12-03 20:52:35,,
2021-12-03 20:52:40,93.0,1.0
2021-12-03 20:52:45,94.0,1.0
2021-12-03 20:52:50,96.0,1.0
2021-12-03 20:52:55,95.0,1.0
2021-12-03 20:53:00,96.0,1.0
2021-12-03 20:53:05,95.0,1.0
2021-12-03 20:53:10,99.0,1.0
2021-12-03 20:53:15,96.0,1.0
2021-12-03 20:53:20,97.0,1.0
2021-12-03 20:53:25,,
2021-12-03 20:53:30,,
2021-12-03 20:53:35,99.0,1.0
2021-12-03 20:53:40,98.0,1.0
2021-12-03 20:53:45,,
2021-12-03 20:53:50,,
2021-12-03 20:53:55,97.0,1.0
2021-12-03 20:54:00,,
2021-12-03 20:54:05,,
2021-12-03 20:54:10,99.0,1.0
2021-12-03 20:54:15,97.0,1.0
2021-12-03 20:54:20,96.0,1.0
2021-12-03 20:54:25,94.0,1.0
2021-12-03 20:54:30,92.0,1.0
2021-12-03 20:54:35,90.0,2.0
2021-12-03 20:54:40,89.0,2.0
2021-12-03 20:54:45,,
2021-12-03 20:54:50,90.0,1.0
2021-12-03 20:54:55,94.0,2.0
2021-12-03 20:55:00,95.0,1.0
2021-12-03 20:55:05,96.0,1.0
2021-12-03 20:55:10,97.0,1.0
2021-12-03 20:55:15,96.0,1.0
2021-12-03 20:55:20,97.0,1.0
2021-12-03 20:55:25,,
2021-12-03 20:55:30,,
2021-12-03 20:55:35,98.0,1.0
2021-12-03 20:55:40,,
2021-12-03 20:55:45,99.0,1.0
2021-12-03 20:55:50,101.0,1.0
2021-12-03 20:55:55,102.0,1.0
2021-12-03 20:56:00,99.0,1.0
2021-12-03 20:56:05,97.0,1.0
2021-12-03 20:56:10,,
2021-12-03 20:56:15,94.0,1.0
2021-12-03 20:56:20,,
2021-12-03 20:56:25,93.0,1.0
2021-12-03 20:56:30,95.0,2.0
2021-12-03 20:56:35,95.0,3.0
2021-12-03 20:56:40,95.0,2.0
2021-12-03 20:56:45,,
2021-12-03 20:56:50,94.0,2.0
2021-12-03 20:56:55,96.0,2.0
2021-12-03 20:57:00,98.0,2.0
2021-12-03 20:57:05,,
2021-12-03 20:57:10,99.0,1.0
2021-12-03 20:57:15,98.0,1.0
2021-12-03 20:57:20,,
2021-12-03 20:57:25,,
2021-12-03 20:57:30,97.0,1.0
2021-12-03 20:57:35,95.0,1.0
2021-12-03 20:57:40,94.0,1.0
2021-12-03 20:57:45,95.0,1.0
2021-12-03 20:57:50,96.0,2.0
2021-12-03 20:57:55,97.0,2.0
2021-12-03 20:58:00,98.0,2.0
2021-12-03 20:58:05,98.0,1.0
2021-12-03 20:58:10,99.0,1.0
2021-12-03 20:58:15,99.0,1.0
2021-12-03 20:58:20,,
2021-12-03 20:58:25,100.0,1.0
2021-12-03 20:58:30,,
2021-12-03 20:58:35,98.0,1.0
2021-12-03 20:58:40,99.0,1.0
2021-12-03 20:58:45,98.0,1.0
2021-12-03 20:58:50,95.0,1.0
2021-12-03 20:58:55,,
2021-12-03 20:59:00,,
2021-12-03 20:59:05,95.0,1.0
2021-12-03 20:59:10,94.0,1.0
2021-12-03 20:59:15,93.0,1.0
2021-12-03 20:59:20,,
2021-12-03 20:59:25,,
2021-12-03 20:59:30,93.0,1.0
2021-12-03 20:59:35,91.0,2.0
2021-12-03 20:59:40,92.0,2.0
2021-12-03 20:59:45,,
2021-12-03 20:59:50,93.0,2.0
2021-12-03 20:59:55,94.0,2.0
2021-12-03 21:00:00,95.0,2.0
2021-12-03 21:00:05,95.0,1.0
2021-12-03 21:00:10,,
2021-12-03 21:00:15,,
2021-12-03 21:00:20,94.0,1.0
2021-12-03 21:00:25,,
2021-12-03 21:00:30,95.0,1.0
2021-12-03 21:00:35,94.0,1.0
2021-12-03 21:00:40,,
2021-12-03 21:00:45,93.0,1.0
2021-12-03 21:00:50,94.0,2.0
2021-12-03 21:00:55,95.0,2.0
2021-12-03 21:01:00,,
2021-12-03 21:01:05,,
2021-12-03 21:01:10,94.0,1.0
2021-12-03 21:01:15,93.0,2.0
2021-12-03 21:01:20,91.0,2.0
2021-12-03 21:01:25,92.0,2.0
2021-12-03 21:01:30,91.0,2.0
2021-12-03 21:01:35,91.0,1.0
2021-12-03 21:01:40,93.0,1.0
2021-12-03 21:01:45,,
2021-12-03 21:01:50,92.0,1.0
2021-12-03 21:01:55,95.0,1.0
2021-12-03 21:02:00,88.0,1.0
2021-12-03 21:02:05,90.0,1.0
2021-12-03 21:02:10,88.0,1.0
2021-12-03 21:02:15,,
2021-12-03 21:02:20,89.0,1.0
2021-12-03 21:02:25,88.0,1.0
2021-12-03 21:02:30,91.0,1.0
2021-12-03 21:02:35,90.0,1.0
2021-12-03 21:02:40,92.0,1.0
2021-12-03 21:02:45,91.0,1.0
2021-12-03 21:02:50,92.0,1.0
2021-12-03 21:02:55,91.0,1.0
2021-12-03 21:03:00,92.0,1.0
2021-12-03 21:03:05,91.0,1.0
2021-12-03 21:03:10,,
2021-12-03 21:03:15,,
2021-12-03 21:03:20,90.0,1.0
2021-12-03 21:03:25,,
2021-12-03 21:03:30,,
2021-12-03 21:03:35,90.0,1.0
2021-12-03 21:03:40,89.0,1.0
2021-12-03 21:03:45,90.0,1.0
2021-12-03 21:03:50,91.0,1.0
2021-12-03 21:03:55,,
2021-12-03 21:04:00,92.0,1.0
2021-12-03 21:04:05,90.0,1.0
2021-12-03 21:04:10,91.0,1.0
2021-12-03 21:04:15,90.0,1.0
2021-12-03 21:04:20,89.0,1.0
2021-12-03 21:04:25,89.0,1.0
2021-12-03 21:04:30,87.0,1.0
2021-12-03 21:04:35,,
2021-12-03 21:04:40,,
2021-12-03 21:04:45,87.0,2.0
2021-12-03 21:04:50,,
2021-12-03 21:04:55,88.0,1.0
2021-12-03 21:05:00,,
2021-12-03 21:05:05,89.0,1.0
2021-12-03 21:05:10,,
2021-12-03 21:05:15,88.0,1.0
2021-12-03 21:05:20,,
2021-12-03 21:05:25,87.0,1.0
2021-12-03 21:05:30,88.0,1.0
2021-12-03 21:05:35,,
2021-12-03 21:05:40,91.0,1.0
2021-12-03 21:05:45,93.0,1.0
2021-12-03 21:05:50,96.0,1.0
2021-12-03 21:05:55,91.0,1.0
2021-12-03 21:06:00,87.0,1.0
2021-12-03 21:06:05,84.0,1.0
2021-12-03 21:06:10,86.0,1.0
2021-12-03 21:06:15,86.0,2.0
2021-12-03 21:06:20,88.0,1.0
2021-12-03 21:06:25,86.0,1.0
2021-12-03 21:06:30,,
2021-12-03 21:06:35,,
2021-12-03 21:06:40,85.0,1.0
2021-12-03 21:06:45,84.0,1.0
2021-12-03 21:06:50,83.0,1.0
2021-12-03 21:06:55,84.0,2.0
2021-12-03 21:07:00,83.0,1.0
2021-12-03 21:07:05,,
2021-12-03 21:07:10,85.0,2.0
2021-12-03 21:07:15,86.0,2.0
2021-12-03 21:07:20,,
2021-12-03 21:07:25,85.0,1.0
2021-12-03 21:07:30,,
2021-12-03 21:07:35,86.0,1.0
2021-12-03 21:07:40,84.0,1.0
2021-12-03 21:07:45,87.0,1.0
2021-12-03 21:07:50,88.0,1.0
2021-12-03 21:07:55,,
2021-12-03 21:08:00,86.0,1.0
2021-12-03 21:08:05,88.0,1.0
2021-12-03 21:08:10,90.0,1.0
2021-12-03 21:08:15,91.0,1.0
2021-12-03 21:08:20,93.0,1.0
2021-12-03 21:08:25,,
2021-12-03 21:08:30,95.0,1.0
2021-12-03 21:08:35,,
2021-12-03 21:08:40,94.0,1.0
2021-12-03 21:08:45,92.0,1.0
2021-12-03 21:08:50,91.0,1.0
2021-12-03 21:08:55,,
2021-12-03 21:09:00,,
2021-12-03 21:09:05,95.0,1.0
2021-12-03 21:09:10,96.0,1.0
2021-12-03 21:09:15,96.0,1.0
2021-12-03 21:09:20,96.0,2.0
2021-12-03 21:09:25,96.0,1.0
2021-12-03 21:09:30,,
2021-12-03 21:09:35,97.0,1.0
2021-12-03 21:09:40,,
2021-12-03 21:09:45,98.0,1.0
2021-12-03 21:09:50,,
2021-12-03 21:09:55,97.0,1.0
2021-12-03 21:10:00,94.0,1.0
2021-12-03 21:10:05,95.0,1.0
2021-12-03 21:10:10,,
2021-12-03 21:10:15,94.0,1.0
2021-12-03 21:10:20,94.0,2.0
2021-12-03 21:10:25,93.0,2.0
2021-12-03 21:10:30,93.0,1.0
2021-12-03 21:10:35,92.0,1.0
2021-12-03 21:10:40,,
2021-12-03 21:10:45,91.0,3.0
2021-12-03 21:10:50,91.0,2.0
2021-12-03 21:10:55,89.0,2.0
2021-12-03 21:11:00,88.0,2.0
2021-12-03 21:11:05,,
2021-12-03 21:11:10,90.0,1.0
2021-12-03 21:11:15,89.0,2.0
2021-12-03 21:11:20,89.0,1.0
2021-12-03 21:11:25,90.0,2.0
2021-12-03 21:11:30,89.0,1.0
2021-12-03 21:11:35,88.0,1.0
2021-12-03 21:11:40,87.0,1.0
2021-12-03 21:11:45,,
2021-12-03 21:11:50,90.0,1.0
2021-12-03 21:11:55,,
2021-12-03 21:12:00,90.0,2.0
2021-12-03 21:12:05,91.0,2.0
2021-12-03 21:12:10,91.0,2.0
2021-12-03 21:12:15,,
2021-12-03 21:12:20,93.0,1.0
2021-12-03 21:12:25,89.0,1.0
2021-12-03 21:12:30,91.0,2.0
2021-12-03 21:12:35,90.0,2.0
2021-12-03 21:12:40,92.0,2.0
2021-12-03 21:12:45,90.0,2.0
2021-12-03 21:12:50,91.0,2.0
2021-12-03 21:12:55,90.0,2.0
2021-12-03 21:13:00,89.0,1.0
2021-12-03 21:13:05,89.0,2.0
2021-12-03 21:13:10,90.0,2.0
2021-12-03 21:13:15,,
2021-12-03 21:13:20,,
2021-12-03 21:13:25,92.0,1.0
2021-12-03 21:13:30,93.0,1.0
2021-12-03 21:13:35,,
2021-12-03 21:13:40,,
2021-12-03 21:13:45,93.0,1.0
2021-12-03 21:13:50,100.0,1.0
2021-12-03 21:13:55,102.0,2.0
2021-12-03 21:14:00,102.0,1.0
2021-12-03 21:14:05,98.0,1.0
2021-12-03 21:14:10,95.0,1.0
2021-12-03 21:14:15,94.0,1.0
2021-12-03 21:14:20,,
2021-12-03 21:14:25,,
2021-12-03 21:14:30,98.0,1.0
2021-12-03 21:14:35,96.0,1.0
2021-12-03 21:14:40,,
2021-12-03 21:14:45,,
2021-12-03 21:14:50,97.0,1.0
2021-12-03 21:14:55,95.0,1.0
2021-12-03 21:15:00,97.0,1.0
2021-12-03 21:15:05,98.0,1.0
2021-12-03 21:15:10,97.0,1.0
2021-12-03 21:15:15,99.0,1.0
2021-12-03 21:15:20,100.0,1.0
2021-12-03 21:15:25,102.0,1.0
2021-12-03 21:15:30,101.0,1.0
2021-12-03 21:15:35,,
2021-12-03 21:15:40,104.0,1.0
2021-12-03 21:15:45,103.0,1.0
2021-12-03 21:15:50,105.0,1.0
2021-12-03 21:15:55,108.0,1.0
2021-12-03 21:16:00,112.0,1.0
2021-12-03 21:16:05,,
2021-12-03 21:16:10,109.0,1.0
2021-12-03 21:16:15,110.0,1.0
2021-12-03 21:16:20,114.0,1.0
2021-12-03 21:16:25,124.0,1.0
2021-12-03 21:16:30,131.0,1.0
2021-12-03 21:16:35,140.0,2.0
2021-12-03 21:16:40,147.0,1.0
2021-12-03 21:16:45,150.0,1.0
2021-12-03 21:16:50,146.0,1.0
2021-12-03 21:16:55,145.0,1.0
2021-12-03 21:17:00,136.0,1.0
2021-12-03 21:17:05,139.0,1.0
2021-12-03 21:17:10,132.0,1.0
2021-12-03 21:17:15,137.0,1.0
2021-12-03 21:17:20,142.0,1.0
2021-12-03 21:17:25,138.0,1.0
2021-12-03 21:17:30,145.0,1.0
2021-12-03 21:17:35,,
2021-12-03 21:17:40,141.0,1.0
2021-12-03 21:17:45,142.0,1.0
2021-12-03 21:17:50,143.0,1.0
2021-12-03 21:17:55,136.0,1.0
2021-12-03 21:18:00,134.0,1.0
2021-12-03 21:18:05,133.0,1.0
2021-12-03 21:18:10,128.0,1.0
2021-12-03 21:18:15,,
2021-12-03 21:18:20,125.0,1.0
2021-12-03 21:18:25,123.0,1.0
2021-12-03 21:18:30,119.0,1.0
2021-12-03 21:18:35,117.0,1.0
2021-12-03 21:18:40,114.0,1.0
2021-12-03 21:18:45,110.0,1.0
2021-12-03 21:18:50,114.0,1.0
2021-12-03 21:18:55,112.0,1.0
2021-12-03 21:19:00,111.0,1.0
2021-12-03 21:19:05,108.0,1.0
2021-12-03 21:19:10,107.0,1.0
2021-12-03 21:19:15,105.0,1.0
2021-12-03 21:19:20,103.0,1.0
2021-12-03 21:19:25,102.0,1.0
2021-12-03 21:19:30,103.0,1.0
2021-12-03 21:19:35,,
2021-12-03 21:19:40,104.0,2.0
2021-12-03 21:19:45,,
2021-12-03 21:19:50,99.0,1.0
2021-12-03 21:19:55,100.0,1.0
2021-12-03 21:20:00,98.0,2.0
2021-12-03 21:20:05,99.0,1.0
2021-12-03 21:20:10,,
2021-12-03 21:20:15,98.0,1.0
2021-12-03 21:20:20,99.0,1.0
2021-12-03 21:20:25,100.0,1.0
2021-12-03 21:20:30,103.0,1.0
2021-12-03 21:20:35,106.0,1.0
2021-12-03 21:20:40,104.0,2.0
2021-12-03 21:20:45,101.0,2.0
2021-12-03 21:20:50,100.0,2.0
2021-12-03 21:20:55,97.0,2.0
2021-12-03 21:21:00,95.0,2.0
2021-12-03 21:21:05,96.0,2.0
2021-12-03 21:21:10,98.0,2.0
2021-12-03 21:21:15,100.0,2.0
2021-12-03 21:21:20,102.0,2.0
2021-12-03 21:21:25,,
2021-12-03 21:21:30,104.0,1.0
2021-12-03 21:21:35,101.0,1.0
2021-12-03 21:21:40,102.0,2.0
2021-12-03 21:21:45,100.0,2.0
2021-12-03 21:21:50,100.0,1.0
2021-12-03 21:21:55,97.0,1.0
2021-12-03 21:22:00,95.0,2.0
2021-12-03 21:22:05,96.0,1.0
2021-12-03 21:22:10,95.0,1.0
2021-12-03 21:22:15,,
2021-12-03 21:22:20,98.0,1.0
2021-12-03 21:22:25,99.0,1.0
2021-12-03 21:22:30,101.0,1.0
2021-12-03 21:22:35,,
2021-12-03 21:22:40,102.0,1.0
2021-12-03 21:22:45,,
2021-12-03 21:22:50,,
2021-12-03 21:22:55,103.0,1.0
2021-12-03 21:23:00,,
2021-12-03 21:23:05,104.0,1.0
2021-12-03 21:23:10,102.0,1.0
2021-12-03 21:23:15,106.0,1.0
2021-12-03 21:23:20,105.0,1.0
2021-12-03 21:23:25,107.0,1.0
2021-12-03 21:23:30,109.0,1.0
2021-12-03 21:23:35,107.0,1.0
2021-12-03 21:23:40,,
2021-12-03 21:23:45,105.0,1.0
2021-12-03 21:23:50,,
2021-12-03 21:23:55,,
2021-12-03 21:24:00,103.0,1.0
2021-12-03 21:24:05,101.0,1.0
2021-12-03 21:24:10,100.0,1.0
2021-12-03 21:24:15,,
2021-12-03 21:24:20,101.0,1.0
2021-12-03 21:24:25,,
2021-12-03 21:24:30,,
2021-12-03 21:24:35,100.0,1.0
2021-12-03 21:24:40,98.0,1.0
2021-12-03 21:24:45,97.0,1.0
2021-12-03 21:24:50,96.0,1.0
2021-12-03 21:24:55,98.0,1.0
2021-12-03 21:25:00,97.0,1.0
2021-12-03 21:25:05,96.0,1.0
2021-12-03 21:25:10,95.0,1.0
2021-12-03 21:25:15,97.0,1.0
2021-12-03 21:25:20,,
2021-12-03 21:25:25,96.0,1.0
2021-12-03 21:25:30,,
2021-12-03 21:25:35,98.0,1.0
2021-12-03 21:25:40,95.0,1.0
2021-12-03 21:25:45,98.0,1.0
2021-12-03 21:25:50,94.0,1.0
2021-12-03 21:25:55,89.0,1.0
2021-12-03 21:26:00,86.0,1.0
2021-12-03 21:26:05,,
2021-12-03 21:26:10,85.0,1.0
2021-12-03 21:26:15,86.0,1.0
2021-12-03 21:26:20,87.0,1.0
2021-12-03 21:26:25,93.0,2.0
2021-12-03 21:26:30,96.0,1.0
2021-12-03 21:26:35,96.0,2.0
2021-12-03 21:26:40,96.0,1.0
2021-12-03 21:26:45,,
2021-12-03 21:26:50,94.0,1.0
2021-12-03 21:26:55,93.0,1.0
2021-12-03 21:27:00,90.0,1.0
2021-12-03 21:27:05,,
2021-12-03 21:27:10,93.0,1.0
2021-12-03 21:27:15,96.0,1.0
2021-12-03 21:27:20,98.0,2.0
2021-12-03 21:27:25,97.0,2.0
2021-12-03 21:27:30,97.0,1.0
2021-12-03 21:27:35,95.0,1.0
2021-12-03 21:27:40,,
2021-12-03 21:27:45,98.0,1.0
2021-12-03 21:27:50,100.0,1.0
2021-12-03 21:27:55,98.0,1.0
2021-12-03 21:28:00,96.0,1.0
2021-12-03 21:28:05,,
2021-12-03 21:28:10,94.0,1.0
2021-12-03 21:28:15,,
2021-12-03 21:28:20,,
2021-12-03 21:28:25,96.0,1.0
2021-12-03 21:28:30,96.0,1.0
2021-12-03 21:28:35,95.0,1.0
2021-12-03 21:28:40,92.0,1.0
2021-12-03 21:28:45,91.0,2.0
2021-12-03 21:28:50,90.0,2.0
2021-12-03 21:28:55,89.0,2.0
2021-12-03 21:29:00,88.0,2.0
2021-12-03 21:29:05,89.0,2.0
2021-12-03 21:29:10,90.0,2.0
2021-12-03 21:29:15,,
2021-12-03 21:29:20,90.0,1.0
2021-12-03 21:29:25,91.0,2.0
2021-12-03 21:29:30,,
2021-12-03 21:29:35,90.0,2.0
2021-12-03 21:29:40,87.0,2.0
2021-12-03 21:29:45,,
2021-12-03 21:29:50,89.0,1.0
2021-12-03 21:29:55,93.0,2.0
2021-12-03 21:30:00,94.0,1.0
2021-12-03 21:30:05,90.0,1.0
2021-12-03 21:30:10,88.0,1.0
2021-12-03 21:30:15,90.0,1.0
2021-12-03 21:30:20,92.0,1.0
2021-12-03 21:30:25,93.0,2.0
2021-12-03 21:30:30,94.0,2.0
2021-12-03 21:30:35,95.0,1.0
2021-12-03 21:30:40,96.0,1.0
2021-12-03 21:30:45,97.0,1.0
2021-12-03 21:30:50,95.0,1.0
2021-12-03 21:30:55,93.0,1.0
2021-12-03 21:31:00,94.0,1.0
2021-12-03 21:31:05,93.0,1.0
2021-12-03 21:31:10,92.0,2.0
2021-12-03 21:31:15,,
2021-12-03 21:31:20,93.0,2.0
2021-12-03 21:31:25,91.0,1.0
2021-12-03 21:31:30,,
2021-12-03 21:31:35,93.0,1.0
2021-12-03 21:31:40,94.0,1.0
2021-12-03 21:31:45,97.0,1.0
2021-12-03 21:31:50,,
2021-12-03 21:31:55,,
2021-12-03 21:32:00,97.0,1.0
2021-12-03 21:32:05,93.0,1.0
2021-12-03 21:32:10,92.0,1.0
2021-12-03 21:32:15,93.0,1.0
2021-12-03 21:32:20,92.0,1.0
2021-12-03 21:32:25,93.0,1.0
2021-12-03 21:32:30,,
2021-12-03 21:32:35,94.0,1.0
2021-12-03 21:32:40,,
2021-12-03 21:32:45,93.0,1.0
2021-12-03 21:32:50,93.0,2.0
2021-12-03 21:32:55,92.0,1.0
2021-12-03 21:33:00,,
2021-12-03 21:33:05,93.0,2.0
2021-12-03 21:33:10,94.0,2.0
2021-12-03 21:33:15,,
2021-12-03 21:33:20,,
2021-12-03 21:33:25,95.0,2.0
2021-12-03 21:33:30,94.0,2.0
2021-12-03 21:33:35,93.0,2.0
2021-12-03 21:33:40,95.0,2.0
2021-12-03 21:33:45,95.0,1.0
2021-12-03 21:33:50,99.0,1.0
